card_id,customer_id,product_id,linked_account_id,issue_year,card_status,closing_year,issue_channel
K0006234,C0012786,P009,A0008122,2018,ACTIVE,,BRANCH
K0006235,C0012786,P009,A0008123,2018,CLOSED,2021,DIGITAL
K0006236,C0012787,P009,A0008124,2015,CLOSED,2019,BRANCH
K0006237,C0012789,P009,A0008125,2008,CLOSED,2009,BRANCH
K0006238,C0012790,P009,A0008127,2020,CLOSED,2020,BRANCH
K0006239,C0012800,P009,A0008129,2018,ACTIVE,,BRANCH
K0006240,C0012800,P009,A0008130,2019,ACTIVE,,DIGITAL
K0006241,C0012801,P009,A0008131,2019,ACTIVE,,BRANCH
K0006242,C0012801,P009,A0008132,2019,CLOSED,2019,BRANCH
K0006243,C0012808,P009,A0008134,2017,ACTIVE,,BRANCH
K0006244,C0012815,P009,A0008136,2005,CLOSED,2026,BRANCH
K0006245,C0012816,P009,A0008139,2019,CLOSED,2024,BRANCH
K0006246,C0012816,P009,A0008140,2015,ACTIVE,,REMOTE_ASSISTED
K0006247,C0012816,P009,A0008141,2012,CLOSED,2015,BRANCH
K0006248,C0012816,P009,A0008142,2015,CLOSED,2021,BRANCH
K0006249,C0012816,P009,A0008144,2016,CLOSED,2017,BRANCH
K0006250,C0012820,P009,A0008147,2004,CLOSED,2004,BRANCH
K0006251,C0012830,P009,A0008149,2007,CLOSED,2010,BRANCH
K0006252,C0012831,P009,A0008150,2016,CLOSED,2017,REMOTE_ASSISTED
K0006253,C0012834,P009,A0008151,2018,CLOSED,2022,DIGITAL
K0006254,C0012839,P009,A0008152,2008,ACTIVE,,BRANCH
K0006255,C0012845,P009,A0008153,2020,ACTIVE,,BRANCH
K0006256,C0012859,P009,A0008158,2017,ACTIVE,,BRANCH
K0006257,C0012865,P009,A0008159,2017,CLOSED,2024,REMOTE_ASSISTED
K0006258,C0012871,P009,A0008160,2007,CLOSED,2008,BRANCH
K0006259,C0012871,P009,A0008162,2006,CLOSED,2006,BRANCH
K0006260,C0012872,P009,A0008163,2017,ACTIVE,,REMOTE_ASSISTED
K0006261,C0012878,P009,A0008165,2012,CLOSED,2019,DIGITAL
K0006262,C0012883,P009,A0008167,2015,ACTIVE,,BRANCH
K0006263,C0012883,P009,A0008168,2012,CLOSED,2023,BRANCH
K0006264,C0012884,P009,A0008169,2016,CLOSED,2018,BRANCH
K0006265,C0012884,P009,A0008171,2012,CLOSED,2018,BRANCH
K0006266,C0012889,P009,A0008173,2015,ACTIVE,,BRANCH
K0006267,C0012889,P009,A0008174,2014,CLOSED,2025,BRANCH
K0006268,C0012893,P009,A0008176,2018,CLOSED,2025,BRANCH
K0006269,C0012893,P009,A0008177,2018,ACTIVE,,REMOTE_ASSISTED
K0006270,C0012896,P009,A0008178,2005,CLOSED,2021,BRANCH
K0006271,C0012897,P009,A0008180,2019,ACTIVE,,BRANCH
K0006272,C0012903,P009,A0008181,2017,CLOSED,2025,BRANCH
K0006273,C0012903,P009,A0008183,2016,CLOSED,2018,BRANCH
K0006274,C0012908,P009,A0008184,2003,CLOSED,2022,BRANCH
K0006275,C0012908,P009,A0008186,1999,CLOSED,2008,BRANCH
K0006276,C0012908,P009,A0008187,2016,CLOSED,2021,BRANCH
K0006277,C0012909,P009,A0008189,2018,CLOSED,2021,DIGITAL
K0006278,C0012912,P009,A0008190,2019,ACTIVE,,BRANCH
K0006279,C0012912,P009,A0008191,2020,CLOSED,2020,BRANCH
K0006280,C0012921,P009,A0008192,2013,CLOSED,2014,BRANCH
K0006281,C0012927,P009,A0008193,2020,CLOSED,2022,REMOTE_ASSISTED
K0006282,C0012929,P009,A0008195,2011,CLOSED,2013,BRANCH
K0006283,C0012929,P009,A0008196,2012,CLOSED,2012,BRANCH
K0006284,C0012932,P009,A0008198,2020,ACTIVE,,BRANCH
K0006285,C0012933,P009,A0008199,2019,CLOSED,2024,REMOTE_ASSISTED
K0006286,C0012933,P009,A0008200,2019,CLOSED,2022,BRANCH
K0006287,C0012933,P009,A0008201,2019,CLOSED,2024,REMOTE_ASSISTED
K0006288,C0012936,P009,A0008202,2012,CLOSED,2023,BRANCH
K0006289,C0012936,P009,A0008203,2008,CLOSED,2012,BRANCH
K0006290,C0012940,P009,A0008204,2008,CLOSED,2009,BRANCH
K0006291,C0012940,P009,A0008205,2008,CLOSED,2010,BRANCH
K0006292,C0012940,P009,A0008208,2012,CLOSED,2012,REMOTE_ASSISTED
K0006293,C0012940,P009,A0008209,2009,CLOSED,2010,BRANCH
K0006294,C0012940,P009,A0008211,2009,CLOSED,2010,REMOTE_ASSISTED
K0006295,C0012942,P009,A0008212,2020,ACTIVE,,BRANCH
K0006296,C0012948,P009,A0008213,2011,CLOSED,2014,BRANCH
K0006297,C0012950,P009,A0008214,2020,ACTIVE,,BRANCH
K0006298,C0012953,P009,A0008217,2020,CLOSED,2020,REMOTE_ASSISTED
K0006299,C0012955,P009,A0008218,2014,CLOSED,2016,BRANCH
K0006300,C0012957,P009,A0008219,2017,CLOSED,2017,BRANCH
K0006301,C0012959,P009,A0008220,2017,ACTIVE,,BRANCH
K0006302,C0012962,P009,A0008221,2017,CLOSED,2025,BRANCH
K0006303,C0012962,P009,A0008222,2016,CLOSED,2016,REMOTE_ASSISTED
K0006304,C0012964,P009,A0008224,1998,CLOSED,2001,BRANCH
K0006305,C0012964,P009,A0008225,1997,CLOSED,2006,BRANCH
K0006306,C0012968,P009,A0008226,2015,CLOSED,2019,REMOTE_ASSISTED
K0006307,C0012969,P009,A0008227,2011,CLOSED,2022,BRANCH
K0006308,C0012974,P009,A0008229,2017,CLOSED,2024,REMOTE_ASSISTED
K0006309,C0012974,P009,A0008230,2018,ACTIVE,,REMOTE_ASSISTED
K0006310,C0012974,P009,A0008231,2020,CLOSED,2020,DIGITAL
K0006311,C0012976,P009,A0008232,2018,CLOSED,2021,DIGITAL
K0006312,C0012977,P009,A0008234,2020,CLOSED,2020,BRANCH
K0006313,C0012978,P009,A0008235,1996,CLOSED,1999,BRANCH
K0006314,C0012987,P009,A0008236,1996,CLOSED,2021,BRANCH
K0006315,C0012993,P009,A0008238,2013,ACTIVE,,DIGITAL
K0006316,C0012998,P009,A0008239,2004,CLOSED,2004,BRANCH
K0006317,C0013000,P009,A0008240,2020,CLOSED,2022,DIGITAL
K0006318,C0013006,P009,A0008242,2017,CLOSED,2025,BRANCH
K0006319,C0013006,P009,A0008243,2017,ACTIVE,,BRANCH
K0006320,C0013009,P009,A0008245,2017,CLOSED,2024,BRANCH
K0006321,C0013010,P009,A0008246,2013,CLOSED,2025,BRANCH
K0006322,C0013012,P009,A0008247,2016,CLOSED,2017,BRANCH
K0006323,C0013014,P009,A0008248,2011,CLOSED,2026,BRANCH
K0006324,C0013015,P009,A0008249,2020,CLOSED,2026,REMOTE_ASSISTED
K0006325,C0013017,P009,A0008250,2017,CLOSED,2018,REMOTE_ASSISTED
K0006326,C0013025,P009,A0008251,1998,CLOSED,2011,BRANCH
K0006327,C0013025,P009,A0008253,1996,CLOSED,2003,BRANCH
K0006328,C0013030,P009,A0008254,2017,CLOSED,2017,REMOTE_ASSISTED
K0006329,C0013031,P009,A0008255,2020,ACTIVE,,DIGITAL
K0006330,C0013034,P009,A0008256,2012,CLOSED,2015,BRANCH
K0006331,C0013038,P009,A0008257,1996,CLOSED,1996,BRANCH
K0006332,C0013038,P009,A0008258,1997,CLOSED,1997,BRANCH
K0006333,C0013043,P009,A0008259,2018,CLOSED,2026,BRANCH
K0006334,C0013046,P009,A0008260,2002,CLOSED,2003,BRANCH
K0006335,C0013046,P009,A0008261,1997,CLOSED,2000,BRANCH
K0006336,C0013046,P009,A0008262,2006,CLOSED,2008,BRANCH
K0006337,C0013046,P009,A0008263,1996,CLOSED,1996,BRANCH
K0006338,C0013047,P009,A0008265,2020,CLOSED,2020,BRANCH
K0006339,C0013049,P009,A0008266,2018,CLOSED,2022,BRANCH
K0006340,C0013058,P009,A0008267,2019,CLOSED,2021,DIGITAL
K0006341,C0013066,P009,A0008268,2020,CLOSED,2020,REMOTE_ASSISTED
K0006342,C0013066,P009,A0008269,2020,CLOSED,2020,DIGITAL
K0006343,C0013066,P009,A0008270,2020,CLOSED,2020,BRANCH
K0006344,C0013068,P009,A0008271,2020,CLOSED,2024,BRANCH
K0006345,C0013068,P009,A0008272,2018,ACTIVE,,DIGITAL
K0006346,C0013068,P009,A0008273,2019,ACTIVE,,REMOTE_ASSISTED
K0006347,C0013070,P009,A0008274,2013,CLOSED,2025,BRANCH
K0006348,C0013070,P009,A0008275,2014,CLOSED,2021,BRANCH
K0006349,C0013070,P009,A0008276,2016,CLOSED,2023,BRANCH
K0006350,C0013070,P009,A0008277,2020,ACTIVE,,BRANCH
K0006351,C0013070,P009,A0008279,2017,ACTIVE,,BRANCH
K0006352,C0013087,P009,A0008280,2020,CLOSED,2020,BRANCH
K0006353,C0013090,P009,A0008281,2008,CLOSED,2026,BRANCH
K0006354,C0013093,P009,A0008282,2015,CLOSED,2017,BRANCH
K0006355,C0013093,P009,A0008283,2016,ACTIVE,,BRANCH
K0006356,C0013097,P009,A0008284,2009,CLOSED,2012,BRANCH
K0006357,C0013099,P009,A0008285,2007,CLOSED,2023,BRANCH
K0006358,C0013101,P009,A0008286,2009,CLOSED,2024,BRANCH
K0006359,C0013102,P009,A0008287,2020,CLOSED,2026,BRANCH
K0006360,C0013107,P009,A0008288,2011,CLOSED,2015,BRANCH
K0006361,C0013110,P009,A0008289,2018,CLOSED,2024,BRANCH
K0006362,C0013117,P009,A0008290,2020,CLOSED,2024,DIGITAL
K0006363,C0013123,P009,A0008291,2020,CLOSED,2021,REMOTE_ASSISTED
K0006364,C0013128,P009,A0008295,2001,CLOSED,2002,BRANCH
K0006365,C0013128,P009,A0008296,2000,CLOSED,2000,BRANCH
K0006366,C0013139,P009,A0008298,2018,ACTIVE,,BRANCH
K0006367,C0013139,P009,A0008299,2017,CLOSED,2018,BRANCH
K0006368,C0013139,P009,A0008300,2017,CLOSED,2018,BRANCH
K0006369,C0013140,P009,A0008301,2011,CLOSED,2011,BRANCH
K0006370,C0013140,P009,A0008302,2016,CLOSED,2016,BRANCH
K0006371,C0013140,P009,A0008304,2015,CLOSED,2021,BRANCH
K0006372,C0013141,P009,A0008305,2015,CLOSED,2021,BRANCH
K0006373,C0013141,P009,A0008306,2017,ACTIVE,,BRANCH
K0006374,C0013141,P009,A0008307,2016,ACTIVE,,REMOTE_ASSISTED
K0006375,C0013152,P009,A0008310,2009,CLOSED,2014,BRANCH
K0006376,C0013160,P009,A0008312,2014,ACTIVE,,BRANCH
K0006377,C0013162,P009,A0008313,2019,CLOSED,2019,REMOTE_ASSISTED
K0006378,C0013163,P009,A0008314,2018,CLOSED,2018,BRANCH
K0006379,C0013163,P009,A0008315,2017,CLOSED,2018,BRANCH
K0006380,C0013170,P009,A0008316,2019,CLOSED,2019,BRANCH
K0006381,C0013176,P009,A0008317,2019,ACTIVE,,REMOTE_ASSISTED
K0006382,C0013176,P009,A0008318,2018,CLOSED,2018,BRANCH
K0006383,C0013180,P009,A0008319,2011,CLOSED,2025,BRANCH
K0006384,C0013182,P009,A0008320,2017,CLOSED,2021,BRANCH
K0006385,C0013192,P009,A0008321,2016,CLOSED,2016,BRANCH
K0006386,C0013196,P009,A0008322,2018,ACTIVE,,BRANCH
K0006387,C0013196,P009,A0008323,2013,ACTIVE,,BRANCH
K0006388,C0013200,P009,A0008324,1998,ACTIVE,,BRANCH
K0006389,C0013201,P009,A0008325,2009,ACTIVE,,BRANCH
K0006390,C0013201,P009,A0008326,2009,ACTIVE,,BRANCH
K0006391,C0013201,P009,A0008327,2011,CLOSED,2018,BRANCH
K0006392,C0013201,P009,A0008328,2008,CLOSED,2011,BRANCH
K0006393,C0013201,P009,A0008331,2015,ACTIVE,,BRANCH
K0006394,C0013201,P009,A0008332,2016,ACTIVE,,BRANCH
K0006395,C0013201,P009,A0008333,2010,CLOSED,2013,BRANCH
K0006396,C0013206,P009,A0008335,2019,CLOSED,2022,BRANCH
K0006397,C0013207,P009,A0008336,2018,CLOSED,2024,REMOTE_ASSISTED
K0006398,C0013211,P009,A0008337,1996,CLOSED,1997,BRANCH
K0006399,C0013212,P009,A0008341,2016,CLOSED,2017,BRANCH
K0006400,C0013214,P009,A0008342,2018,ACTIVE,,DIGITAL
K0006401,C0013220,P009,A0008343,2007,ACTIVE,,BRANCH
K0006402,C0013220,P009,A0008344,2012,CLOSED,2019,REMOTE_ASSISTED
K0006403,C0013231,P009,A0008346,2000,CLOSED,2000,BRANCH
K0006404,C0013231,P009,A0008347,2000,CLOSED,2000,BRANCH
K0006405,C0013231,P009,A0008348,2000,CLOSED,2000,BRANCH
K0006406,C0013231,P009,A0008349,2000,CLOSED,2000,BRANCH
K0006407,C0013231,P009,A0008350,2000,CLOSED,2000,BRANCH
K0006408,C0013233,P009,A0008352,2019,ACTIVE,,DIGITAL
K0006409,C0013233,P009,A0008353,2015,CLOSED,2025,BRANCH
K0006410,C0013234,P009,A0008354,2020,CLOSED,2020,BRANCH
K0006411,C0013235,P009,A0008355,2014,CLOSED,2026,DIGITAL
K0006412,C0013235,P009,A0008356,2017,ACTIVE,,BRANCH
K0006413,C0013235,P009,A0008358,2009,CLOSED,2015,BRANCH
K0006414,C0013241,P009,A0008361,1996,CLOSED,2024,BRANCH
K0006415,C0013247,P009,A0008362,2020,ACTIVE,,BRANCH
K0006416,C0013247,P009,A0008363,2019,ACTIVE,,REMOTE_ASSISTED
K0006417,C0013247,P009,A0008364,2020,ACTIVE,,BRANCH
K0006418,C0013248,P009,A0008365,2020,ACTIVE,,BRANCH
K0006419,C0013249,P009,A0008366,2018,CLOSED,2021,BRANCH
K0006420,C0013252,P009,A0008368,2010,ACTIVE,,BRANCH
K0006421,C0013252,P009,A0008369,2016,ACTIVE,,REMOTE_ASSISTED
K0006422,C0013254,P009,A0008370,2015,ACTIVE,,REMOTE_ASSISTED
K0006423,C0013254,P009,A0008371,2018,CLOSED,2019,BRANCH
K0006424,C0013254,P009,A0008372,2016,CLOSED,2024,BRANCH
K0006425,C0013260,P009,A0008373,1997,CLOSED,1997,BRANCH
K0006426,C0013260,P009,A0008374,1997,CLOSED,1997,BRANCH
K0006427,C0013268,P009,A0008375,2020,ACTIVE,,BRANCH
K0006428,C0013277,P009,A0008377,2018,CLOSED,2025,BRANCH
K0006429,C0013280,P009,A0008378,2014,CLOSED,2014,REMOTE_ASSISTED
K0006430,C0013282,P009,A0008379,2009,CLOSED,2026,BRANCH
K0006431,C0013282,P009,A0008380,2011,CLOSED,2026,BRANCH
K0006432,C0013282,P009,A0008381,2013,CLOSED,2026,BRANCH
K0006433,C0013282,P009,A0008382,2016,CLOSED,2026,BRANCH
K0006434,C0013286,P009,A0008384,2020,CLOSED,2021,BRANCH
K0006435,C0013290,P009,A0008385,2020,ACTIVE,,BRANCH
K0006436,C0013290,P009,A0008386,2019,ACTIVE,,BRANCH
K0006437,C0013291,P009,A0008388,2018,ACTIVE,,DIGITAL
K0006438,C0013292,P009,A0008389,2018,ACTIVE,,BRANCH
K0006439,C0013293,P009,A0008391,2013,ACTIVE,,DIGITAL
K0006440,C0013293,P009,A0008392,2017,CLOSED,2018,BRANCH
K0006441,C0013294,P009,A0008393,2003,CLOSED,2004,BRANCH
K0006442,C0013294,P009,A0008394,2004,CLOSED,2004,BRANCH
K0006443,C0013294,P009,A0008396,2003,CLOSED,2003,BRANCH
K0006444,C0013295,P009,A0008398,2018,CLOSED,2026,BRANCH
K0006445,C0013295,P009,A0008399,2019,ACTIVE,,BRANCH
K0006446,C0013297,P009,A0008400,1998,CLOSED,1999,BRANCH
K0006447,C0013297,P009,A0008401,2010,CLOSED,2026,BRANCH
K0006448,C0013297,P009,A0008402,2012,CLOSED,2026,BRANCH
K0006449,C0013302,P009,A0008403,2019,ACTIVE,,BRANCH
K0006450,C0013309,P009,A0008407,2020,ACTIVE,,BRANCH
K0006451,C0013309,P009,A0008408,2020,CLOSED,2021,REMOTE_ASSISTED
K0006452,C0013315,P009,A0008416,2001,CLOSED,2004,BRANCH
K0006453,C0013316,P009,A0008417,2005,CLOSED,2012,BRANCH
K0006454,C0013317,P009,A0008418,2020,ACTIVE,,BRANCH
K0006455,C0013325,P009,A0008419,2018,CLOSED,2019,BRANCH
K0006456,C0013327,P009,A0008420,2018,CLOSED,2023,REMOTE_ASSISTED
K0006457,C0013332,P009,A0008423,2019,ACTIVE,,REMOTE_ASSISTED
K0006458,C0013339,P009,A0008424,2015,CLOSED,2017,BRANCH
K0006459,C0013340,P009,A0008427,2005,CLOSED,2023,BRANCH
K0006460,C0013354,P009,A0008429,2001,CLOSED,2019,BRANCH
K0006461,C0013354,P009,A0008430,2018,CLOSED,2020,BRANCH
K0006462,C0013354,P009,A0008431,1997,CLOSED,2024,BRANCH
K0006463,C0013361,P009,A0008433,2009,CLOSED,2015,BRANCH
K0006464,C0013366,P009,A0008434,2019,CLOSED,2025,BRANCH
K0006465,C0013370,P009,A0008436,2016,CLOSED,2017,BRANCH
K0006466,C0013370,P009,A0008437,2019,CLOSED,2026,BRANCH
K0006467,C0013375,P009,A0008438,2010,ACTIVE,,BRANCH
K0006468,C0013376,P009,A0008439,2014,CLOSED,2022,BRANCH
K0006469,C0013376,P009,A0008440,2016,CLOSED,2021,BRANCH
K0006470,C0013376,P009,A0008442,2011,CLOSED,2022,BRANCH
K0006471,C0013384,P009,A0008443,1996,CLOSED,1998,BRANCH
K0006472,C0013386,P009,A0008444,2012,ACTIVE,,DIGITAL
K0006473,C0013388,P009,A0008445,2014,CLOSED,2015,DIGITAL
K0006474,C0013390,P009,A0008446,2010,CLOSED,2011,BRANCH
K0006475,C0013390,P009,A0008447,2017,CLOSED,2017,BRANCH
K0006476,C0013393,P009,A0008449,2017,CLOSED,2017,BRANCH
K0006477,C0013393,P009,A0008450,2017,CLOSED,2017,BRANCH
K0006478,C0013399,P009,A0008451,1997,CLOSED,2004,BRANCH
K0006479,C0013399,P009,A0008453,2006,CLOSED,2007,BRANCH
K0006480,C0013406,P009,A0008454,2012,CLOSED,2022,BRANCH
K0006481,C0013406,P009,A0008455,2011,CLOSED,2015,BRANCH
K0006482,C0013406,P009,A0008456,2015,CLOSED,2022,BRANCH
K0006483,C0013412,P009,A0008458,2007,CLOSED,2021,BRANCH
K0006484,C0013421,P009,A0008461,2018,CLOSED,2020,BRANCH
K0006485,C0013421,P009,A0008462,2020,CLOSED,2021,DIGITAL
K0006486,C0013422,P009,A0008464,2020,ACTIVE,,REMOTE_ASSISTED
K0006487,C0013427,P009,A0008465,2017,ACTIVE,,BRANCH
K0006488,C0013430,P009,A0008467,1999,CLOSED,1999,BRANCH
K0006489,C0013432,P009,A0008468,2012,CLOSED,2020,BRANCH
K0006490,C0013438,P009,A0008471,2013,CLOSED,2013,BRANCH
K0006491,C0013438,P009,A0008472,2009,CLOSED,2016,BRANCH
K0006492,C0013438,P009,A0008473,2011,CLOSED,2015,BRANCH
K0006493,C0013440,P009,A0008474,2011,CLOSED,2016,BRANCH
K0006494,C0013440,P009,A0008475,2012,CLOSED,2013,BRANCH
K0006495,C0013444,P009,A0008476,2014,ACTIVE,,BRANCH
K0006496,C0013448,P009,A0008477,2001,CLOSED,2025,BRANCH
K0006497,C0013448,P009,A0008478,2010,ACTIVE,,BRANCH
K0006498,C0013455,P009,A0008481,2013,CLOSED,2015,REMOTE_ASSISTED
K0006499,C0013455,P009,A0008483,2017,ACTIVE,,BRANCH
K0006500,C0013455,P009,A0008485,2016,ACTIVE,,BRANCH
K0006501,C0013456,P009,A0008489,2012,CLOSED,2026,BRANCH
K0006502,C0013457,P009,A0008491,2019,ACTIVE,,DIGITAL
K0006503,C0013461,P009,A0008492,2018,ACTIVE,,BRANCH
K0006504,C0013461,P009,A0008493,2004,CLOSED,2008,BRANCH
K0006505,C0013462,P009,A0008495,2020,CLOSED,2021,BRANCH
K0006506,C0013468,P009,A0008496,2017,CLOSED,2024,BRANCH
K0006507,C0013477,P009,A0008497,2011,CLOSED,2021,BRANCH
K0006508,C0013479,P009,A0008499,2012,CLOSED,2012,BRANCH
K0006509,C0013479,P009,A0008500,1999,CLOSED,2002,BRANCH
K0006510,C0013479,P009,A0008501,2002,CLOSED,2004,BRANCH
K0006511,C0013479,P009,A0008502,2003,CLOSED,2010,BRANCH
K0006512,C0013479,P009,A0008503,2009,CLOSED,2011,BRANCH
K0006513,C0013479,P009,A0008504,2007,CLOSED,2007,BRANCH
K0006514,C0013487,P009,A0008505,2005,CLOSED,2022,BRANCH
K0006515,C0013508,P009,A0008509,2014,CLOSED,2021,BRANCH
K0006516,C0013512,P009,A0008511,2013,CLOSED,2017,BRANCH
K0006517,C0013515,P009,A0008513,2019,CLOSED,2019,BRANCH
K0006518,C0013518,P009,A0008515,2018,CLOSED,2020,BRANCH
K0006519,C0013519,P009,A0008516,2017,CLOSED,2024,BRANCH
K0006520,C0013519,P009,A0008517,2015,CLOSED,2017,BRANCH
K0006521,C0013519,P009,A0008518,2012,CLOSED,2014,BRANCH
K0006522,C0013523,P009,A0008520,1997,CLOSED,2001,BRANCH
K0006523,C0013529,P009,A0008526,1999,CLOSED,2021,BRANCH
K0006524,C0013534,P009,A0008527,2018,CLOSED,2023,DIGITAL
K0006525,C0013534,P009,A0008528,2020,CLOSED,2023,BRANCH
K0006526,C0013535,P009,A0008529,2008,CLOSED,2021,BRANCH
K0006527,C0013535,P009,A0008530,1996,CLOSED,2021,BRANCH
K0006528,C0013549,P009,A0008532,2010,CLOSED,2013,BRANCH
K0006529,C0013549,P009,A0008533,2020,ACTIVE,,DIGITAL
K0006530,C0013549,P009,A0008534,2019,ACTIVE,,BRANCH
K0006531,C0013549,P009,A0008535,2008,CLOSED,2015,BRANCH
K0006532,C0013549,P009,A0008536,2010,CLOSED,2011,REMOTE_ASSISTED
K0006533,C0013552,P009,A0008537,2012,CLOSED,2025,REMOTE_ASSISTED
K0006534,C0013552,P009,A0008538,2020,CLOSED,2020,BRANCH
K0006535,C0013552,P009,A0008539,2014,CLOSED,2022,BRANCH
K0006536,C0013552,P009,A0008540,2009,CLOSED,2021,BRANCH
K0006537,C0013554,P009,A0008541,2018,CLOSED,2019,REMOTE_ASSISTED
K0006538,C0013554,P009,A0008542,2019,CLOSED,2019,BRANCH
K0006539,C0013555,P009,A0008543,2012,CLOSED,2013,BRANCH
K0006540,C0013555,P009,A0008544,2014,CLOSED,2025,BRANCH
K0006541,C0013555,P009,A0008546,2015,CLOSED,2016,BRANCH
K0006542,C0013557,P009,A0008547,2011,CLOSED,2012,BRANCH
K0006543,C0013557,P009,A0008549,2009,CLOSED,2012,BRANCH
K0006544,C0013557,P009,A0008551,2012,CLOSED,2014,BRANCH
K0006545,C0013562,P009,A0008553,2016,ACTIVE,,BRANCH
K0006546,C0013563,P009,A0008554,2006,CLOSED,2011,BRANCH
K0006547,C0013568,P009,A0008555,2004,CLOSED,2006,BRANCH
K0006548,C0013568,P009,A0008557,1997,CLOSED,2006,BRANCH
K0006549,C0013568,P009,A0008559,1998,CLOSED,2002,BRANCH
K0006550,C0013569,P009,A0008560,2005,CLOSED,2010,BRANCH
K0006551,C0013569,P009,A0008561,2003,CLOSED,2005,BRANCH
K0006552,C0013571,P009,A0008562,2017,CLOSED,2021,BRANCH
K0006553,C0013571,P009,A0008563,2012,CLOSED,2023,DIGITAL
K0006554,C0013585,P009,A0008564,2020,CLOSED,2026,BRANCH
K0006555,C0013585,P009,A0008565,2020,CLOSED,2024,BRANCH
K0006556,C0013587,P009,A0008567,2006,CLOSED,2007,BRANCH
K0006557,C0013587,P009,A0008568,2013,CLOSED,2023,BRANCH
K0006558,C0013587,P009,A0008569,2015,CLOSED,2024,BRANCH
K0006559,C0013587,P009,A0008570,2003,CLOSED,2021,BRANCH
K0006560,C0013590,P009,A0008572,2019,ACTIVE,,BRANCH
K0006561,C0013598,P009,A0008573,2019,ACTIVE,,REMOTE_ASSISTED
K0006562,C0013599,P009,A0008574,2006,CLOSED,2010,BRANCH
K0006563,C0013599,P009,A0008575,2014,ACTIVE,,BRANCH
K0006564,C0013607,P009,A0008577,2007,CLOSED,2022,BRANCH
K0006565,C0013608,P009,A0008581,2010,ACTIVE,,BRANCH
K0006566,C0013610,P009,A0008582,2006,CLOSED,2022,BRANCH
K0006567,C0013613,P009,A0008583,1999,CLOSED,2017,BRANCH
K0006568,C0013615,P009,A0008584,2014,CLOSED,2016,BRANCH
K0006569,C0013622,P009,A0008585,2012,CLOSED,2024,BRANCH
K0006570,C0013625,P009,A0008586,2010,ACTIVE,,BRANCH
K0006571,C0013625,P009,A0008587,2016,CLOSED,2022,BRANCH
K0006572,C0013625,P009,A0008588,2013,CLOSED,2018,BRANCH
K0006573,C0013627,P009,A0008589,2020,CLOSED,2023,BRANCH
K0006574,C0013630,P009,A0008591,2020,ACTIVE,,BRANCH
K0006575,C0013631,P009,A0008593,2014,CLOSED,2014,DIGITAL
K0006576,C0013631,P009,A0008595,2003,ACTIVE,,BRANCH
K0006577,C0013631,P009,A0008596,2013,CLOSED,2021,REMOTE_ASSISTED
K0006578,C0013636,P009,A0008597,2019,CLOSED,2023,DIGITAL
K0006579,C0013639,P009,A0008598,2004,CLOSED,2005,BRANCH
K0006580,C0013639,P009,A0008599,2007,CLOSED,2008,BRANCH
K0006581,C0013639,P009,A0008601,2002,CLOSED,2003,BRANCH
K0006582,C0013639,P009,A0008602,2005,CLOSED,2005,BRANCH
K0006583,C0013639,P009,A0008603,2004,CLOSED,2005,BRANCH
K0006584,C0013645,P009,A0008604,2004,ACTIVE,,BRANCH
K0006585,C0013647,P009,A0008605,2018,ACTIVE,,DIGITAL
K0006586,C0013647,P009,A0008606,2016,CLOSED,2020,BRANCH
K0006587,C0013647,P009,A0008607,2019,ACTIVE,,DIGITAL
K0006588,C0013647,P009,A0008608,2019,CLOSED,2021,BRANCH
K0006589,C0013655,P009,A0008609,2019,CLOSED,2026,BRANCH
K0006590,C0013660,P009,A0008611,2020,CLOSED,2021,DIGITAL
K0006591,C0013664,P009,A0008612,2013,CLOSED,2022,BRANCH
K0006592,C0013664,P009,A0008613,2016,CLOSED,2019,BRANCH
K0006593,C0013664,P009,A0008614,2012,CLOSED,2026,BRANCH
K0006594,C0013664,P009,A0008615,2015,CLOSED,2016,BRANCH
K0006595,C0013665,P009,A0008616,1996,CLOSED,1996,BRANCH
K0006596,C0013666,P009,A0008617,2019,CLOSED,2022,BRANCH
K0006597,C0013670,P009,A0008619,2017,CLOSED,2017,BRANCH
K0006598,C0013670,P009,A0008621,2015,CLOSED,2016,BRANCH
K0006599,C0013670,P009,A0008622,2016,CLOSED,2016,BRANCH
K0006600,C0013670,P009,A0008623,2016,CLOSED,2016,BRANCH
K0006601,C0013670,P009,A0008624,2017,CLOSED,2017,REMOTE_ASSISTED
K0006602,C0013670,P009,A0008625,2016,CLOSED,2016,BRANCH
K0006603,C0013670,P009,A0008626,2016,CLOSED,2017,BRANCH
K0006604,C0013670,P009,A0008627,2016,CLOSED,2017,BRANCH
K0006605,C0013674,P009,A0008628,2019,CLOSED,2019,BRANCH
K0006606,C0013674,P009,A0008629,2019,CLOSED,2019,REMOTE_ASSISTED
K0006607,C0013682,P009,A0008630,2014,ACTIVE,,BRANCH
K0006608,C0013682,P009,A0008631,2013,ACTIVE,,BRANCH
K0006609,C0013685,P009,A0008632,2019,CLOSED,2024,BRANCH
K0006610,C0013685,P009,A0008633,2020,CLOSED,2026,BRANCH
K0006611,C0013689,P009,A0008634,2009,CLOSED,2024,BRANCH
K0006612,C0013690,P009,A0008635,2019,CLOSED,2022,BRANCH
K0006613,C0013690,P009,A0008636,2020,ACTIVE,,REMOTE_ASSISTED
K0006614,C0013698,P009,A0008638,2020,ACTIVE,,BRANCH
